,price,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,amenities_length
8134,479,186407143,Yau Tsim Mong,22.297256621998205,114.17216066108776,Other,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.57,10
8135,549,100333145,Wan Chai,22.282156241375443,114.18463070294462,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,97.0,10.0,4.03,19
8136,581,114247254,Wan Chai,22.279733334620055,114.18471239028578,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,100.0,10.0,3.75,23
8137,330,149784855,Yau Tsim Mong,22.29713947472785,114.17317030854264,Other,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,11
8138,235,149784855,Yau Tsim Mong,22.296614338549595,114.17175592117279,Other,Private room,3,1.0,0.0,2.0,Real Bed,0,0.0,0.0,0.0,14
8139,534,124404917,Yau Tsim Mong,22.310854529402512,114.17003393270257,Other,Private room,4,1.0,1.0,2.0,Real Bed,3,100.0,10.0,1.7,16
8140,377,124404917,Yau Tsim Mong,22.312237505372988,114.16988010945393,Other,Private room,2,1.0,1.0,1.0,Real Bed,4,90.0,10.0,1.67,18
8141,714,185971789,Eastern,22.258512094788745,114.25579775521624,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8142,369,124404917,Yau Tsim Mong,22.31271036788136,114.16978375198956,Other,Shared room,1,1.0,1.0,1.0,Real Bed,6,100.0,10.0,3.33,24
8143,298,45971224,Central & Western,22.279558057456182,114.15181129005306,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,7
8144,722,185982004,Kwai Tsing,22.34507830724535,114.11135650335008,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8145,1201,18193319,Central & Western,22.285485634243127,114.14901956381023,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,22
8146,714,186226700,Wong Tai Sin,22.338057894395863,114.20549806317621,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,22
8147,997,17725235,Yau Tsim Mong,22.305602701229876,114.16988330278456,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,8
8148,997,17725235,Yau Tsim Mong,22.303832865343995,114.1681478534185,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,4
8149,479,186407143,Yau Tsim Mong,22.297656146096696,114.17137407327364,Other,Private room,2,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,15
8150,557,17982852,Yau Tsim Mong,22.298027671483126,114.17522792859623,Other,Private room,4,1.0,1.0,2.0,Real Bed,21,99.0,10.0,9.55,12
8151,400,82195391,Central & Western,22.28380978899255,114.1317644884905,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,12
8152,353,17982852,Yau Tsim Mong,22.29939075176449,114.17472584853451,Other,Private room,2,1.0,1.0,1.0,Real Bed,12,98.0,10.0,5.9,12
8153,212,122513994,Kowloon City,22.305262818415667,114.19049956620006,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,90.0,9.0,2.25,7
8154,353,17982852,Yau Tsim Mong,22.299214941760763,114.17524243912581,Other,Private room,2,1.0,0.0,1.0,Real Bed,12,100.0,10.0,5.81,10
8155,353,186261763,Central & Western,22.28405774489833,114.15400109820135,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,100.0,10.0,1.0,11
8156,596,164067058,Eastern,22.280822632290526,114.22096762657387,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,3,100.0,9.0,2.31,19
8157,589,35052872,Central & Western,22.284420013877348,114.12855075469842,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,100.0,10.0,0.95,15
8158,353,4100806,Central & Western,22.287326044870305,114.14661523727786,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,93.0,9.0,2.26,12
8159,353,186261763,Central & Western,22.28195613736516,114.15424692565077,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,60.0,8.0,1.0,12
8160,997,35448674,Yau Tsim Mong,22.318430512822566,114.17109944319384,Other,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,13
8161,400,186930057,Wan Chai,22.279136270097183,114.18265006321657,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,5,72.0,9.0,2.31,8
8162,698,186424961,Sai Kung,22.315209739313246,114.26086225662596,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8163,691,180438726,Eastern,22.278109755087083,114.23467962061586,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8164,706,176359771,Tuen Mun,22.38941461678587,113.98508162338965,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8165,683,108514076,Central & Western,22.28446042910613,114.14901016194109,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,30
8166,487,31562397,Yau Tsim Mong,22.319089825974746,114.16961911850818,Apartment,Private room,4,1.0,1.0,3.0,Real Bed,3,100.0,10.0,3.0,19
8167,479,186407143,Yau Tsim Mong,22.298976955086,114.16989335030236,Other,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.45,11
8168,353,71610186,Yau Tsim Mong,22.317440378673385,114.16913178633942,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,17
8169,377,71610186,Yau Tsim Mong,22.315826273490032,114.17015452144658,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,6,93.0,10.0,4.5,18
8170,377,71610186,Yau Tsim Mong,22.31628963708276,114.1694051806597,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,5,100.0,10.0,2.5,19
8171,1397,32024858,Central & Western,22.282841378313357,114.1524858113367,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,3,100.0,10.0,2.37,15
8172,400,31917783,Wan Chai,22.27729712500973,114.18441204290308,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,0.68,8
8173,447,181627524,Yau Tsim Mong,22.318090313443474,114.17172555659859,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,100.0,10.0,2.5,50
8174,1499,48777953,Kowloon City,22.312528148437863,114.18436102776366,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,0.0,0.57,18
8175,1499,62404550,Yau Tsim Mong,22.296641378603944,114.17352958356156,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,13
8176,793,31897075,Central & Western,22.286340312536115,114.14864216483008,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,80.0,10.0,2.0,17
8177,903,49220542,Wan Chai,22.28099105805904,114.18554095682761,Apartment,Entire home/apt,10,1.0,3.0,4.0,Real Bed,1,100.0,10.0,0.57,45
8178,698,186543417,Wong Tai Sin,22.345618813390555,114.20843255455551,House,Shared room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,25
8179,706,186584426,Eastern,22.265018419449927,114.24349151754144,House,Shared room,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,1.0,23
8180,997,8659457,Central & Western,22.28510958639155,114.14926904518231,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,3,100.0,10.0,1.55,35
8181,997,187112940,Wan Chai,22.26533445316681,114.18784211454704,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8182,706,186895732,Kwun Tong,22.31341869708388,114.22932655856494,House,Private room,2,1.0,0.0,1.0,Real Bed,1,100.0,10.0,0.46,24
8183,706,175459876,Kwai Tsing,22.358585132518957,114.10863759690659,House,Private room,2,1.0,0.0,1.0,Real Bed,1,0.0,0.0,0.47,24
8184,714,174700344,Tuen Mun,22.38998202891582,113.98108094650648,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8185,589,25244670,Wan Chai,22.278177534065772,114.19148157412012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,8
8186,251,187197367,Yau Tsim Mong,22.320936042748443,114.16950888541969,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,93.0,10.0,2.0,11
8187,1154,42563176,Central & Western,22.28336730987751,114.15090916683495,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,20
8188,903,16932314,Yau Tsim Mong,22.297568778901066,114.17041330734631,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,4,90.0,10.0,2.03,19
8189,259,187197367,Yau Tsim Mong,22.322012941326467,114.16777872910299,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,2,80.0,10.0,1.82,19
8190,330,187197367,Yau Tsim Mong,22.322718287040328,114.16908371696437,Other,Private room,2,1.0,1.0,1.0,Real Bed,2,80.0,10.0,1.03,12
8191,596,70747601,Yau Tsim Mong,22.29777583974186,114.17280281176828,Other,Private room,4,2.0,2.0,3.0,Real Bed,2,100.0,10.0,1.82,13
8192,298,186261763,Yau Tsim Mong,22.297620153201123,114.17321589244969,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,8
8193,377,17982852,Yau Tsim Mong,22.298621047541552,114.17523672911493,Other,Private room,3,1.0,1.0,1.0,Real Bed,17,99.0,10.0,8.23,11
8194,455,17982852,Yau Tsim Mong,22.29940963303377,114.17464831083069,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,14,99.0,10.0,7.0,11
8195,400,187243464,Yau Tsim Mong,22.30452305184895,114.17119590022476,Other,Private room,2,1.0,1.0,2.0,Real Bed,1,80.0,10.0,0.48,22
8196,447,187243464,Yau Tsim Mong,22.304741310359397,114.17247181659863,Hostel,Private room,4,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,19
8197,353,17982852,Yau Tsim Mong,22.29851403659443,114.17383149069366,Other,Private room,2,1.0,1.0,1.0,Real Bed,11,96.0,10.0,6.0,10
8198,385,17982852,Kowloon City,22.317952080096774,114.17913077775411,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,7,100.0,10.0,3.5,10
8199,698,187209312,Kwun Tong,22.312332120912213,114.23240209195178,House,Shared room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8200,714,187210218,Eastern,22.27490301051605,114.23374076971308,House,Shared room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.47,25
8201,385,187243464,Yau Tsim Mong,22.304514624016207,114.17221691316001,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,0.42,19
8202,698,187211246,Kwai Tsing,22.346950034034855,114.10421795488813,House,Shared room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8203,698,187211779,Tuen Mun,22.398862541755115,113.98460638798922,House,Shared room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8204,714,187212537,Sai Kung,22.321591228786392,114.25729494308024,House,Shared room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8205,989,184230430,Yau Tsim Mong,22.317673301467472,114.17109304085892,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,4,100.0,10.0,2.5,26
8206,722,187214072,Eastern,22.2639374729159,114.24003754404751,House,Private room,1,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8207,565,187243464,Yau Tsim Mong,22.30650766774568,114.17281534977477,Hostel,Private room,3,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,18
8208,706,187215099,Tuen Mun,22.39310392568172,113.97120560956795,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8209,730,187220737,Tsuen Wan,22.36884924161487,114.11823501558165,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,22
8210,1201,36404919,Southern,22.21809094340005,114.2133109037233,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,16
8211,400,103684571,Central & Western,22.28381203137629,114.15247793351296,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,8
8212,1680,148019389,Yau Tsim Mong,22.313905542136844,114.17148699976141,Condominium,Entire home/apt,10,1.0,3.0,4.0,Real Bed,4,100.0,10.0,2.31,22
8213,777,107424153,Islands,22.206255063941807,114.03078304976023,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,13
8214,306,96244873,Yau Tsim Mong,22.298716070637216,114.1728126461617,Other,Private room,3,1.0,1.0,1.0,Real Bed,10,90.0,10.0,4.62,11
8215,479,186407143,Yau Tsim Mong,22.297624057169475,114.17093778115608,Other,Private room,2,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,11
8216,385,187243464,Yau Tsim Mong,22.30458601312653,114.17125479682457,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,0.94,18
8217,251,186261763,Yau Tsim Mong,22.29678339908832,114.1715812748377,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,10
8218,283,186261763,Yau Tsim Mong,22.296328734506183,114.17297101470372,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8219,228,187409759,Yau Tsim Mong,22.304402969943155,114.17064547224888,Other,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,16
8220,1703,187409674,Sai Kung,22.297031243669466,114.27574042140648,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.63,11
8221,400,51443969,Yau Tsim Mong,22.295457690405758,114.17288817444978,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,5
8222,463,185086954,Yuen Long,22.511548548139075,114.0628139569936,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,60.0,8.0,1.0,25
8223,1342,187416826,Eastern,22.291628326285416,114.19983408428058,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,5,100.0,10.0,3.33,23
8224,196,49013071,Central & Western,22.28645702302185,114.13963222429712,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,87.0,9.0,2.37,26
8225,903,8781793,Central & Western,22.28529339551678,114.15249108287571,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,3,100.0,10.0,3.0,18
8226,251,186261763,Yau Tsim Mong,22.29798753316701,114.17304315920231,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,8
8227,110,186261763,Yau Tsim Mong,22.29636686894512,114.17226153295051,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8228,400,26275057,Central & Western,22.287238400971727,114.14995581293304,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,13
8229,1326,21591327,Yau Tsim Mong,22.304101217337717,114.17092292965822,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,0,0.0,0.0,0.0,10
8230,620,21591327,Yau Tsim Mong,22.3055288533717,114.1715283552454,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,93.0,10.0,1.73,9
8231,706,187441727,Wong Tai Sin,22.33993138825388,114.20405209728756,House,Shared room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,25
8232,1405,21591327,Yau Tsim Mong,22.305359380053183,114.17135502295622,Apartment,Entire home/apt,10,2.0,3.0,3.0,Real Bed,2,90.0,10.0,1.46,10
8233,785,186153119,Central & Western,22.28094887934098,114.15240994397114,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,100.0,10.0,2.61,15
8234,706,187223874,Tuen Mun,22.387144971807984,113.98145017351641,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,25
8235,722,187227291,Eastern,22.26288568366097,114.24460028825705,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8236,706,187422920,Kwun Tong,22.3082135760655,114.23182443354106,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8237,1303,1654196,Central & Western,22.286010965450426,114.14970743265049,Apartment,Entire home/apt,8,1.0,3.0,5.0,Real Bed,5,100.0,10.0,4.41,16
8238,385,187243464,Yau Tsim Mong,22.30640658548352,114.17259762982023,Hostel,Private room,2,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,18
8239,377,128381201,Yau Tsim Mong,22.298785600279828,114.17188992897033,Hostel,Private room,1,1.0,1.0,1.0,Real Bed,8,93.0,10.0,4.53,18
8240,369,110274717,Sham Shui Po,22.336576802701668,114.14156008221642,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,17
8241,251,187409759,Yau Tsim Mong,22.306564251563287,114.1728413840457,Other,Private room,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,0.95,14
8242,251,187409759,Yau Tsim Mong,22.305305142252454,114.17206539515449,Other,Private room,2,1.0,1.0,1.0,Real Bed,3,93.0,10.0,1.8,14
8243,440,175395884,Yau Tsim Mong,22.320170441430047,114.17194113574686,Other,Private room,4,1.0,0.0,3.0,Real Bed,2,90.0,10.0,1.13,11
8244,330,175395884,Yau Tsim Mong,22.31875877960956,114.17054743569905,Other,Private room,3,1.0,0.0,2.0,Real Bed,1,100.0,10.0,1.0,10
8245,1499,4481461,Wan Chai,22.27859209100163,114.17542905456429,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.67,17
8246,651,48035930,Central & Western,22.281135932496067,114.15366648151031,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,100.0,10.0,3.43,15
8247,337,64778764,Yau Tsim Mong,22.323313991733567,114.17048215571256,Other,Entire home/apt,2,1.0,0.0,2.0,Real Bed,6,87.0,9.0,2.95,11
8248,377,129815993,Eastern,22.291372224095024,114.20163417149095,Other,Private room,2,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,34
8249,698,7517718,Central & Western,22.286768769097748,114.14522395963922,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,1,80.0,10.0,1.0,13
8250,722,187432836,Tsuen Wan,22.3687608690498,114.11756559698138,House,Private room,2,1.0,0.0,1.0,Real Bed,1,100.0,10.0,0.48,27
8251,596,98988979,Islands,22.291801078486138,113.94598627418965,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,1.28,11
8252,447,128381201,Yau Tsim Mong,22.29961791415812,114.17302235768392,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,7,97.0,10.0,3.33,17
8253,722,187589907,Wong Tai Sin,22.344391339065112,114.20566500616025,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,23
8254,322,128381201,Yau Tsim Mong,22.299855807389907,114.171789889545,Hostel,Private room,1,1.0,1.0,1.0,Real Bed,8,90.0,10.0,4.44,17
8255,596,128381201,Yau Tsim Mong,22.29956276605249,114.17141792734724,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,11,98.0,10.0,5.69,17
8256,596,128381201,Yau Tsim Mong,22.29977304821628,114.17297344953735,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,11,95.0,10.0,5.59,17
8257,596,128381201,Yau Tsim Mong,22.299514723195845,114.17150881532407,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,10,100.0,10.0,4.92,17
8258,322,128381201,Yau Tsim Mong,22.29826419684164,114.17214088684365,Hostel,Private room,1,1.0,1.0,1.0,Real Bed,4,100.0,10.0,3.24,17
8259,377,129815993,Eastern,22.290785628966926,114.20130058879009,Other,Private room,2,4.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,35
8260,502,64778764,Yau Tsim Mong,22.324517873241305,114.16896903822906,Other,Entire home/apt,4,1.0,0.0,2.0,Real Bed,0,0.0,0.0,0.0,12
8261,337,171370447,Yau Tsim Mong,22.30701625741624,114.16996995062759,Condominium,Entire home/apt,1,2.0,0.0,1.0,Real Bed,3,100.0,10.0,2.73,8
8262,596,131451904,Tsuen Wan,22.379581995986694,114.1061584844275,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,0,0.0,0.0,0.0,16
8263,228,187409759,Yau Tsim Mong,22.30534986811682,114.1701931493052,Other,Private room,2,1.0,1.0,1.0,Real Bed,3,73.0,9.0,1.55,14
8264,298,1166498,Yau Tsim Mong,22.30448543623304,114.17143676315494,Hostel,Private room,2,2.0,1.0,1.0,Real Bed,12,95.0,10.0,8.57,16
8265,400,187409759,Yau Tsim Mong,22.30646775823028,114.16927366134134,Other,Private room,4,1.0,2.0,1.0,Real Bed,0,0.0,0.0,0.0,14
8266,502,9170206,Central & Western,22.283414330726384,114.15170002066662,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,5,90.0,10.0,2.27,8
8267,353,130840815,Yau Tsim Mong,22.306014040831524,114.17074379247616,Other,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,15
8268,283,160816201,Kowloon City,22.315296044805027,114.19064831863884,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.81,11
8269,188,170881415,Yau Tsim Mong,22.29796588222411,114.1728887931163,Other,Private room,1,1.0,1.0,1.0,Real Bed,7,74.0,9.0,3.33,22
8270,510,125924684,Yau Tsim Mong,22.300328296549004,114.18618111089474,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,60.0,10.0,0.56,54
8271,353,100622169,Yau Tsim Mong,22.301843549752196,114.17478538155326,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8272,903,149713942,Wan Chai,22.281830071259915,114.183229082374,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,12,98.0,10.0,9.0,26
8273,353,171370447,Yau Tsim Mong,22.306090322101312,114.16855689773436,Condominium,Private room,1,2.0,1.0,1.0,Real Bed,3,80.0,9.0,1.34,8
8274,698,187771929,Kwai Tsing,22.363615561580964,114.12116005600687,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8275,706,187838016,Yau Tsim Mong,22.32214296449554,114.16880406658521,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,11,96.0,10.0,5.41,18
8276,848,79003602,Central & Western,22.28673661621969,114.13961376313596,Apartment,Entire home/apt,7,1.0,2.0,5.0,Real Bed,12,97.0,9.0,5.45,16
8277,683,79003602,Central & Western,22.286299506600184,114.14158042961172,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,13,92.0,10.0,5.82,14
8278,298,8547793,Central & Western,22.284370773169734,114.14894908171776,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,100.0,10.0,1.79,4
8279,424,2469418,Tsuen Wan,22.367313043576928,114.05882230744886,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,12
8280,801,187914916,Islands,22.21752034382149,114.0280533563496,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,13
8281,353,186261763,Central & Western,22.283411004164847,114.1531877206968,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,11
8282,251,186261763,Yau Tsim Mong,22.298091608810765,114.17227942260759,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8283,683,3455514,Central & Western,22.284825561889342,114.15184614711731,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,2.0,16
8284,353,171370447,Yau Tsim Mong,22.30541145033908,114.16915097944788,House,Entire home/apt,2,2.0,1.0,1.0,Real Bed,2,80.0,10.0,1.13,4
8285,385,186261763,Central & Western,22.28318692522214,114.15258098432876,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.94,12
8286,2504,98155586,Yau Tsim Mong,22.297556410412955,114.174841972289,Apartment,Entire home/apt,10,2.0,3.0,8.0,Real Bed,3,93.0,10.0,1.5,30
8287,502,187823899,Yau Tsim Mong,22.301433396964427,114.16910853273049,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
8288,1303,849740,Wan Chai,22.27779628134714,114.16949155252055,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,14
8289,714,187774677,Kwun Tong,22.313463611623845,114.23771560269812,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8290,706,187775607,Eastern,22.280166527968134,114.22808516443358,House,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,24
8291,322,187243464,Yau Tsim Mong,22.304604774346927,114.1726843607927,Hostel,Private room,2,1.0,1.0,2.0,Real Bed,1,100.0,10.0,1.0,19
8292,322,187243464,Yau Tsim Mong,22.30537174599363,114.17103821284657,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,19
8293,400,187243464,Yau Tsim Mong,22.304883538731858,114.17091955469827,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,19
8294,2386,46201805,Yau Tsim Mong,22.304019880838656,114.17317542436469,Apartment,Entire home/apt,16,3.0,4.0,19.0,Real Bed,0,0.0,0.0,0.0,15
8295,2386,51289938,Yau Tsim Mong,22.304729966471125,114.17220989419323,Apartment,Entire home/apt,16,3.0,4.0,19.0,Real Bed,0,0.0,0.0,0.0,13
8296,848,86237176,Yau Tsim Mong,22.313531802844103,114.17004658370269,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,20,91.0,10.0,9.09,28
